source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch14-003,14,2026-08-28,n.d.,FTI Consulting,GLP-1 Drugs Are Rewriting the Rules of Food,Consultancy research note,Estimated 2.5% cumulative US alcohol-consumption decline through 2035,https://www.fticonsulting.com/insights/articles/glp-1-drugs-rewriting-rules-food-beverage,Estimate source flagged as industry-analyst projection.
ch14-004,14,2026-08-28,2025-02-12,"NIAAA/NIH researchers, JAMA Psychiatry",Once-Weekly Semaglutide in Adults With Alcohol Use Disorder: A Randomized Clinical Trial,Peer-reviewed clinical trial (primary),"48-patient Phase 2 AUD trial; Dr. George Koob NIAAA director quote",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11822619/,Central primary source for chapter 14's clinical evidence.
ch14-005,14,2026-08-28,n.d.,The Lancet,Once-weekly semaglutide versus placebo in patients with alcohol use disorder and comorbid obesity,Peer-reviewed clinical trial (primary),"Anders Fink-Jensen/Copenhagen University Hospital 26-week AUD+obesity trial",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(26)00305-3/fulltext,Primary trial source.
ch15-001,15,2026-08-28,2019-05,FAA,Advisory Circular 120-27F,Federal regulatory guidance (primary),"2019 methodology shift to survey-based average passenger weight assumptions, predating GLP-1 drugs",https://www.faa.gov/documentlibrary/media/advisory_circular/ac120-27e.pdf,Primary regulatory source establishing the 2019 (not GLP-1-driven) methodology baseline.
ch15-002,15,2026-08-28,n.d.,Simple Flying,Why Ozempic Will Force A Rethink At The FAA,Aviation trade press (speculative analysis),Origin of the ~1.5% fuel-savings / $580M estimate,https://simpleflying.com/why-ozempic-force-rethink-faa/,"Explicitly flagged in the chapter as speculative analyst projection, not a confirmed industry fact."
ch15-003,15,2026-08-28,n.d.,ALPA,What Airline Pilots Need to Know About Weight-Loss Medications,Professional association guidance,FAA pilot medical-certification criteria for GLP-1 drugs (14-day observation period),https://www.alpa.org/articles/2025/11/what-airline-pilots-need-to-know-about-weight-loss-medications,Primary source for the confirmed pilot-certification policy.
ch15-004,15,2026-08-28,n.d.,Newsweek,Southwest Changing Rules for Plus-Size Passengers: What To Know,Named-outlet news reporting,"Southwest's Customer of Size policy end, effective January 27 2026",https://www.newsweek.com/southwest-airlines-changing-rules-plus-size-passengers-2118644,"Primary source for the confirmed, non-GLP-1-attributed policy change."
ch15-005,15,2026-08-28,n.d.,Travel Weekly,How weight-loss drugs are changing travel,Trade press,Cruise line non-responses and Royal Caribbean's non-alcoholic beverage demand comment,https://www.travelweekly.com/Travel-News/Travel-Agent-Issues/weight-loss-meds-changing-travel,Primary source for the cruise-industry section.
ch16-001,16,2026-08-28,2024-10-25,STAT News,Bariatric surgery rates plunge as patients turn to GLP-1 drugs,Named-outlet health journalism,"Primary reporting on the Mass General Brigham/Harvard study: 230K to 177K procedures, 105.6%/8.7% figures",https://www.statnews.com/2024/10/25/bariatric-surgery-falls-as-glp-1-demand-rises-wegovy-zepbound/,Central source for the bariatric-surgery-decline narrative.
ch16-002,16,2026-08-28,2024-10,Mass General Brigham,Study Finds Bariatric Surgery Declined with Rise in GLP-1 Drugs to Treat Obesity,Institutional press release,"Primary institutional source for the underlying study, including the 0.51% treatment-rate figure",https://www.massgeneralbrigham.org/en/about/newsroom/press-releases/study-finds-bariatric-surgery-declined-with-rise-in-glp-1-drugs,Primary institutional source.
ch16-003,16,2026-08-28,n.d.,Athletech News,GLP-1s Present $6.8B Opportunity for Gym Industry Report Finds,Trade press,Harrison Co. estimate of GLP-1-driven fitness-market growth,https://athletechnews.com/glp-1s-opportunity-for-gym-industry/,Primary trade citation for the fitness-industry estimate.
ch16-004,16,2026-08-28,2025-09-12,CNBC,'Ozempic Effect': Weight-loss drug boom has reached apparel store rack as America resizes,Named-outlet retail journalism,"Torrid Q4 FY2025 sales-decline figures, Circana 23%/80% statistics, $5B inventory-risk estimate",https://www.cnbc.com/2025/09/12/weight-loss-drugs-ozempic-zepbound-glp1-apparel-clothing-sizes.html,Central source for the plus-size-retail section.
ch17-001,17,2026-08-28,2025,"Look M et al., Diabetes Obesity and Metabolism",Body composition changes during weight reduction with tirzepatide in the SURMOUNT-1 study,Peer-reviewed sub-study (primary),"33.9% fat-mass / 10.9% lean-mass loss finding from the SURMOUNT-1 DXA sub-study",https://dom-pubs.onlinelibrary.wiley.com/doi/10.1111/dom.16275,Central primary source for chapter 17's muscle-loss discussion.
ch17-002,17,2026-08-28,2022,"Wilding JPH et al., Diabetes Obesity and Metabolism",Weight regain and cardiometabolic effects after withdrawal of semaglutide: the STEP 1 trial extension,Peer-reviewed clinical trial (primary),"Two-thirds weight regain within one year of stopping semaglutide, net 5.6% loss at week 120",https://dom-pubs.onlinelibrary.wiley.com/doi/10.1111/dom.14725,Central primary source for the weight-regain discussion.
ch17-003,17,2026-08-28,n.d.,PMC (NCBI),Weighing the risk of GLP-1 treatment in older adults: sarcopenic obesity,Peer-reviewed review,Sarcopenia and weight-cycling risk discussion in older GLP-1 patients,https://pmc.ncbi.nlm.nih.gov/articles/PMC12391595/,Peer-reviewed source for the older-patient risk discussion.
ch17-004,17,2026-08-28,n.d.,FDA (accessdata.fda.gov),Tirzepatide (Zepbound/Mounjaro) approved label,Government regulatory document (primary),"Labeled interaction between tirzepatide and delayed gastric emptying reducing oral-contraceptive efficacy",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217806s000lbl.pdf,Primary regulatory source for the 'Ozempic babies' contraceptive-interaction mechanism.
ch17-005,17,2026-08-28,2024-04-05,Washington Post,Women using Ozempic and similar drugs are reporting unexpected pregnancies,Named-outlet health journalism,Origin reporting on the 'Ozempic babies' phenomenon (see also ch10-004),https://www.washingtonpost.com/wellness/2024/04/05/ozempic-babies-weight-loss-fertility/,Primary named-outlet source.
ch18-001,18,2026-08-28,2023-11-11,"Lincoff AM et al., New England Journal of Medicine",Semaglutide and Cardiovascular Outcomes in Obesity without Diabetes (SELECT),Peer-reviewed clinical trial (primary),"Primary SELECT trial publication: 17604 patients, 20% MACE reduction, trial design",https://pubmed.ncbi.nlm.nih.gov/37952131/,Central primary source for chapter 18.
ch18-002,18,2026-08-28,n.d.,American College of Cardiology,SELECT trial summary,Clinical-society trial summary,"Trial-design detail: 804 sites, 41 countries, patient inclusion criteria",https://www.acc.org/latest-in-cardiology/clinical-trials/2023/11/09/15/04/select,Clinical-society secondary summary corroborating trial design.
ch18-003,18,2026-08-28,n.d.,Eli Lilly,FDA approves Zepbound as the first and only prescription medicine for obstructive sleep apnea,Company investor press release,Primary source for Zepbound's sleep-apnea indication approval,https://investor.lilly.com/news-releases/news-release-details/fda-approves-zepboundr-tirzepatide-first-and-only-prescription,Primary company announcement.
ch19-001,19,2026-08-28,n.d.,National Eating Disorders Association,GLP-1 and Eating Disorders,Organizational clinical guidance (primary),NEDA's standing concerns about GLP-1 drugs triggering or exacerbating eating-disorder behavior,https://www.nationaleatingdisorders.org/glp-and-eating-disorders/,Primary organizational source.
ch19-002,19,2026-08-28,2024,National Geographic,GLP-1 drugs and eating disorder risks,Named-outlet health journalism,"Samantha DeCaro (Renfrew Center) quote on diet culture obscuring relapse symptoms",https://www.nationalgeographic.com/health/article/glp-1-drugs-eating-disorder-risks,Direct-quote source.
ch19-003,19,2026-08-28,2024,"Bartel S, McElroy SL, International Journal of Eating Disorders",Use of glucagon-like peptide-1 receptor agonists in eating disorder populations,Peer-reviewed clinical article (primary),Peer-reviewed treatment of GLP-1 use in eating-disorder populations,https://onlinelibrary.wiley.com/doi/10.1002/eat.24109,Primary academic source.
ch19-004,19,2026-08-28,2024-04,Virgie Tovar (Substack),The Ozempicalypse,Named-author opinion essay (primary),"Direct source for Tovar's 'It's eugenics' quote and fat-liberation critique",https://virgietovar.substack.com/,Primary named-author source.
ch19-005,19,2026-08-28,2024-03-23,Mara Gordon MD / NPR,No Oprah Ozempic alone can't fix our culture of fat shaming,Named-outlet physician op-ed,Physician response to the Oprah special arguing medication alone doesn't resolve weight stigma,https://www.npr.org/sections/health-shots/2024/03/23/1240437067/ozempic-oprah-weight-loss-drugs-fat-shaming,Primary named-author source.
ch19-006,19,2026-08-28,2024-10,"Rao M, Shaughnessy A, Sokol R, American Family Physician",Prescribing GLP-1 Agonists for Weight Loss: Wrestling With Our Philosophical Angst,Peer-reviewed physician editorial (primary),Physician editorial urging non-weight-centric prescribing,https://www.aafp.org/pubs/afp/issues/2024/1000/editorial-glp-1-agonists-weight-loss.html,Primary peer-reviewed source.
ch20-001,20,2026-08-28,2024,Johann Hari,Magic Pill: The Extraordinary Benefits and Disturbing Risks of the New Weight-Loss Drugs,Book (primary),"Hari's 'unknown unknowns' argument and the antipsychotic-dementia historical analogy",https://www.today.com/health/diet-fitness/ozempic-weight-loss-magic-pill-rcna157802,Accessed via a named-author TODAY.com interview elaborating the book's argument.
ch20-002,20,2026-08-28,2026-01-13,CNBC,FDA requests removal of suicide warnings from weight loss drugs,Named-outlet health journalism,"January 2026 FDA action removing the suicidal-ideation warning, 91-trial/107910-patient meta-analysis figures",https://www.cnbc.com/2026/01/13/fda-requests-removal-of-suicide-warnings-from-weight-loss-drugs.html,Primary source for the FDA's final safety determination.
ch20-003,20,2026-08-28,2024-02-02,Judicial Panel on Multidistrict Litigation,MDL No. 3094 Transfer Order,Federal court document (primary),"Establishes the gastroparesis MDL, forum (E.D. Pa.), and scope of claims",https://www.jpml.uscourts.gov/sites/jpml/files/MDL-3094-Transfer_Order-1-24.pdf,Primary court document.
ch20-004,20,2026-08-28,2024-07-03,"Hathaway JT, Rizzo JF et al., JAMA Ophthalmology",Semaglutide and Nonarteritic Anterior Ischemic Optic Neuropathy,Peer-reviewed clinical study (primary),"4x/7x NAION hazard findings in diabetic and overweight semaglutide users respectively",https://jamanetwork.com/journals/jamaophthalmology/fullarticle/2820264,Primary peer-reviewed source for the NAION finding.
ch20-005,20,2026-08-28,2024-2025,Prime Therapeutics,Prime continues to lead industry on GLP-1 research,Industry research report (primary),"Real-world one-year persistence rising from 33.2% (2021) to 58.6% (1H2024)",https://www.primetherapeutics.com/w/prime-continues-to-lead-industry-on-glp-1-research-1-in-7-stays-on-glp-1-drugs-for-weight-loss-after-two-years,Primary industry data source for real-world discontinuation rates.
ch20-006,20,2026-08-28,2025-10-20,Sindhya Valloppillil / Forbes,The GLP-1 Economy Is Crashing. CVS Ventures Is Quietly Building What Comes Next,Named-outlet financial journalism,"Direct quote source: 'the GLP-1 economy is crashing', infrastructure-strain argument",https://www.forbes.com/sites/sindhyavalloppillil/2025/10/20/the-glp-1-economy-is-crashing-cvs-ventures-is-quietly-building-what-comes-next/,Primary named-author source.
ch21-001,21,2026-08-28,2025-12,Healio,FDA approves Wegovy pill the first oral GLP-1 to treat obesity,Medical trade press,"Confirmation of the December 2025 oral Wegovy approval and OASIS 4 trial data (16.6% weight loss)",https://www.healio.com/news/endocrinology/20251223/fda-approves-wegovy-pill-the-first-oral-glp1-to-treat-obesity,Primary confirmation source for the oral-pill approval.
ch21-002,21,2026-08-28,n.d.,Eli Lilly,Lilly's triple agonist retatrutide delivered weight loss of up to an average of 71.2 lbs in first successful Phase 3 trial,Company investor press release,"Primary TRIUMPH-1 results: 28.3% (80wk) rising to 30.3% (104wk) weight loss",https://investor.lilly.com/news-releases/news-release-details/lillys-triple-agonist-retatrutide-delivered-weight-loss-average,Primary company announcement.
ch21-003,21,2026-08-28,n.d.,PR Newswire / Novo Nordisk,CagriSema 2.4mg/2.4mg demonstrated 22.7% mean weight reduction in REDEFINE-1,Company press release,Primary REDEFINE-1 CagriSema data and NEJM publication confirmation,https://www.prnewswire.com/news-releases/cagrisema-2-4-mg--2-4-mg-demonstrated-22-7-mean-weight-reduction-in-adults-with-overweight-or-obesity-in-redefine-1--published-in-nejm-302487770.html,Primary company announcement.
ch21-004,21,2026-08-28,n.d.,Amgen,Results From Amgen's Phase 2 Obesity Study of Monthly MariTide,Company investor press release,"Primary MariTide Phase 2 data (~20%/~17% weight loss), MARITIME Phase 3 program status",https://investors.amgen.com/news-releases/news-release-details/results-amgens-phase-2-obesity-study-monthly-maritide-presented,Primary company announcement.
ch21-005,21,2026-08-28,2025-12-16,Institute for Clinical and Economic Review (ICER),Final Evidence Report on Treatments for Obesity,Nonprofit health-technology assessment (primary),"Cost-effectiveness findings, 'health-benefit price benchmark', and the sub-1%-of-eligible-patients affordability finding",https://icer.org/pressreleases/institute-for-clinical-and-economic-review-publishes-final-evidence-report-on-treatments-for-obesity/,Primary institutional source for chapter 21's ICER discussion.
ch21-006,21,2026-08-28,2025-09-05,World Health Organization,WHO Includes Popular Anti-Obesity Drugs On Essential Medicines List,Named-outlet coverage of WHO action,"WHO's September 2025 EML addition, limited to diabetes/CVD/CKD indications rather than obesity alone",https://healthpolicy-watch.news/who-includes-popular-anti-obesity-drugs-on-essential-medicines-list-along-with-new-cancer-treatments/,Primary-adjacent source for the global-access discussion.
