id,year,author_or_institution,title,source_type,book_use,url
icap-2024,2024,International Carbon Action Partnership,EU Emissions Trading System mechanics and revenue,Official/institutional reference,Up to 57% of allowances auctioned 2021-2030; revenue rules since mid-2023; over EUR245B cumulative auction revenue since 2013,https://icapcarbonaction.com/en/ets/eu-emissions-trading-system-eu-ets
icap-ets2-2026,2026,International Carbon Action Partnership / EU institutions,ETS2 buildings and transport system and 2026 delay,Official/institutional reference,New EU ETS2 covering buildings/transport; upstream fuel-supplier obligation; delayed compliance start to 2028; Social Climate Fund,https://icapcarbonaction.com/en/ets/eu-emissions-trading-system-buildings-and-road-transport-eu-ets-2
guardian-verra-2023,2023,The Guardian; Die Zeit; SourceMaterial,Verra rainforest carbon-offset investigation,Investigative journalism (primary),Joint investigation finding over 90% of examined Verra rainforest credits likely 'phantom credits'; Cambridge study on overstated deforestation threat,https://carbonherald.com/the-guardian-investigation-of-verra-carbon-offsets-shows-90-are-worthless/
abc-murraydarling-2019,2019,ABC News (Australia) / Murray-Darling Basin Authority,Murray-Darling Basin water market and Millennium Drought,Contemporaneous journalism and official data,Approx AU$2-4B annual water trading; approx 60% irrigator participation; Millennium Drought price spikes; speculative-trading concerns,https://www.abc.net.au/news/2019-07-13/water-trade-in-murray-darling-basin-has-unintended-consequences/11291450
agripulse-2025,2025,Agri-Pulse / PPIC,California groundwater trading under SGMA,Trade and policy journalism,2014 SGMA authorization of Groundwater Sustainability Agency-administered pumping-allocation trading; slow real-world market development,https://www.agri-pulse.com/articles/23721-groundwater-trading-sees-interest-but-markets-remain-mostly-stalled
paz-ap2-2025,2025,Google (reported via Paz.ai),Agent Payments Protocol (AP2),Company announcement (primary),Mandate-based authorization protocol; 60+ launch partners,https://www.paz.ai/glossary/agent-payments-protocol-ap2
crossmint-acp-2025,2025,OpenAI and Stripe (reported via Crossmint),Agentic Commerce Protocol (ACP),Company announcement (primary),Open-source (Apache 2.0) checkout-flow standard for AI-agent commerce,https://www.crossmint.com/learn/agentic-payments-protocols-compared
basedaily-x402-2026,2026,Coinbase (reported via Base Daily News),x402 protocol and Agent Market,Company announcement and data disclosure (primary),Stablecoin-settled machine-to-machine payment protocol; Agent Market app store; over 200M transactions reported; approx 50% flagged as 'gamified' test activity in independent analysis,https://basedaily.news/article/onchain/coinbase-x402-14-million-ai-agent-payments
wandb-a2a-2025,2025,Google (reported via Weights and Biases),Agent2Agent (A2A) protocol,Company announcement (primary),April 2025 launch; donated to Linux Foundation June 2025; 150+ organizational supporters by mid-2025; distinguished from Anthropic's Model Context Protocol,https://wandb.ai/onlineinference/mcp/reports/Google-s-Agent2Agent-A2A-protocol-A-new-standard-for-AI-agent-collaboration--VmlldzoxMjIxMTk1OQ
cnbc-operator-2026,2026,OpenAI (reported via CNBC),OpenAI Operator and Instant Checkout retreat,Contemporaneous journalism,Jan 2025 Operator demo; Sept 2025 Instant Checkout launch (Etsy/Shopify); March 2026 discontinuation citing flexibility limits; consumer skepticism survey,https://www.cnbc.com/2026/03/20/open-ai-agentic-shopping-etsy-shopify-walmart-amazon.html
agentreport-euaiact-2026,2026,The Agent Report (EU AI Act legal reference),EU AI Act enforcement timeline and agent treatment,Official/legal reference,Article 5 manipulation/vulnerability-exploitation bans enforceable from Feb 2025; high-risk obligations phased to Dec 2027/Aug 2028; agents regulated via deployer responsibility,https://the-agent-report.com/2026/06/eu-ai-act-agent-regulation/
mckinsey-2025,2025,McKinsey and Company; Morgan Stanley,Agentic commerce market-size forecasts,Industry research reports,McKinsey: up to $1T US / $3-5T global agentic commerce by 2030; Morgan Stanley: $190-385B US by 2030,https://www.digitalcommerce360.com/2025/10/20/mckinsey-forecast-5-trillion-agentic-commerce-sales-2030/
