source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch20-008,ch20,2026-09-10,2022,Willkie Farr & Gallagher (Compliance Concourse),Court to CFTC: Take No Action on PredictIt Event Contract No-Action Relief,law firm blog,Background on PredictIt's 2014 no-action letter and CFTC's August 2022 withdrawal notice,https://complianceconcourse.willkie.com/articles/court-to-cftc-take-no-action-on-predictit-event-contract-no-action-relief/,
ch20-009,ch20,2026-09-10,2025-07-22,AccessNewswire / Yahoo Finance,Court Sides With PredictIt: CFTC Actions Are Arbitrary and Capricious,news,Final W.D. Texas ruling in Clarke v. CFTC vacating the withdrawal of PredictIt's no-action letters; Fifth Circuit 2023 reversal referenced,https://www.accessnewswire.com/newsroom/en/government/court-sides-with-predictit-cftc-actions-are-arbitrary-and-capricious-769991,
ch20-010,ch20,2026-09-10,2026-08-14,electionodds.com,Judge Bars Kalshi Election Contracts in Washington State,news,August 2026 Washington state ruling restricting Kalshi election contracts, showing the fight extends beyond sports into election markets state by state,https://www.electionodds.com/news/judge-bars-kalshi-election-contracts-in-washington-08-14-2026/,
ch20-011,ch20,2026-09-10,2012-11-27,CNBC / NPR,All Bets Are Off Intrade Cuts Off US Customers,news,CFTC's November 26 2012 lawsuit against Intrade's owner for unauthorized US options trading; Intrade closed US accounts by year-end 2012 after correctly forecasting 49 of 50 states in the 2012 presidential race,https://www.cnbc.com/2012/11/27/all-bets-are-off-intrade-cuts-off-us-customers.html,
ch20-012,ch20,2026-09-10,2014,CFTC,CFTC Staff Provides No-Action Relief for Victoria University of Wellington / historical IEM no-action letters,government document,Iowa Electronic Markets' 1988 origin as the Iowa Political Stock Market and its 1992/1993 CFTC academic no-action letters, the direct regulatory precedent both IEM and PredictIt operated under,https://www.cftc.gov/PressRoom/PressReleases/7047-14,
ch20-013,ch20,2026-09-10,2024-10-24,Bloomberg / NBC News,Election-Betting Site Polymarket Says Trump Whale Identified as French Trader / French trader bet over $28 million using 4 Polymarket accounts,news,French trader "Theo" built an $80M+ position on a Trump win using multiple accounts, informed partly by polling he personally commissioned from YouGov in battleground states showing results diverging from public polls,https://www.bloomberg.com/news/articles/2024-10-24/polymarket-says-trump-whale-identified-as-french-trader,
ch20-014,ch20,2026-09-10,2024-11,CBS News (60 Minutes),How a French whale made over $80 million on Polymarket betting on Trump's 2024 election win,news,Confirms final ~$80M profit and the trader's own commissioned battleground-state polling strategy,https://www.cbsnews.com/news/french-whale-made-over-80-million-on-polymarket-betting-on-trump-election-win-60-minutes/,
ch20-015,ch20,2026-09-10,2024-05-10,Bloomberg / CoinDesk,US CFTC Proposes Ban on Political Event Contracts / CFTC Weighs Outright Ban for Derivatives Bets on US Election,news,CFTC voted 3-2 along party lines in May 2024 to advance a proposed rule banning election, sports, and award-contest event contracts as contrary to the public interest under the CEA's gaming exclusion; comment period extended to August 8 2024,https://www.coindesk.com/policy/2024/05/10/us-cftc-proposes-ban-on-political-event-contracts,
ch20-016,ch20,2026-09-10,2025-2026,ahasignals.com,Election Prediction Market Accuracy 2024: How Kalshi Polymarket and Polls Performed,independent research analysis,Study of 2,500+ markets found PredictIt correctly predicted outcomes 93% of the time vs. 78% for Kalshi and 67% for Polymarket; accuracy fell sharply in low-liquidity down-ballot and niche markets; Polymarket's ~$3.7B presidential handle,https://ahasignals.com/research/election-prediction-market-accuracy-2024/,
ch21-001,ch21,2026-09-10,2026,brightsideofnews.com,UK Gambling Commission Launches 2026 Affordability Check Rollout,trade press,Used as policy model: UK's tiered, mostly-invisible affordability-check design and its early loss-reduction results,https://brightsideofnews.com/gambling/news/uk-gambling-commission-launches-2026-affordability-check-rollout/,Reused from ch19 for closing synthesis
ch21-002,ch21,2026-09-10,2026,GamingToday,Problem Gambling: These States Spend the Most (and Least) to Prevent It,trade press,NCPG's 1%-of-revenue funding benchmark as a concrete, adoptable policy floor,https://www.gamingtoday.com/news/problem-gambling-highest-lowest-sports-betting-state-spend/,Reused from ch17 for closing synthesis
ch21-003,ch21,2026-09-10,2024-09,Rep. Paul Tonko (US House),The SAFE Bet Act fact sheet,government document,Federal minimum-standards model (ad limits, self-exclusion database, affordability protections) as basis for closing policy synthesis,https://tonko.house.gov/uploadedfiles/safe_bet_fact_sheet_9.24.pdf,Reused from ch16
ch21-004,ch21,2026-09-10,2026-03-10,SBC Americas,4 Fantasy Sports Sites Share US-Wide Self-Exclusion Program,trade press,Evidence a voluntary national self-exclusion system is technically and commercially feasible in the US,https://sbcamericas.com/2026/03/10/dfs-operators-self-exclusion-program/,
ch21-005,ch21,2026-09-10,2024-02-17,Covers.com / CT Mirror (Connecticut gambling impact study),Study Finds Majority of Connecticut Sports Bets Made by Problem Gamblers,news / state-commissioned research summary,Connecticut study found problem and at-risk gamblers (under 7% of residents) generate ~71% of all legal gambling revenue and 51.0% of sports betting revenue specifically (21.5% across all gambling products),https://www.covers.com/industry/study-finds-majority-of-connecticut-sports-bets-made-by-problem-gamblers-feb-17-2024,
ch21-006,ch21,2026-09-10,2025,National Conference of State Legislatures / state program summaries (via search synthesis),State-dedicated problem gambling funding models,policy research synthesis,Comparative state funding models: New York 1% of tax revenue, Arizona/Louisiana 2%, Nebraska/Virginia 2.5%, Illinois 25% of sports betting tax revenue, Massachusetts 9% of sports betting revenue to its Public Health Trust Fund,https://www.covers.com/industry/study-finds-majority-of-connecticut-sports-bets-made-by-problem-gamblers-feb-17-2024,Figures drawn from aggregated search-result synthesis rather than a single fetched primary document; cross-checked against ch17-009's GamingToday state comparison
ch21-007,ch21,2026-09-10,2020-09-30,UK Gambling Commission,Gambling Commission new rules to stamp out irresponsible VIP customer practices,government press release,October 2020 code of conduct barring under-25s from VIP schemes, banning loss-based incentives, requiring quarterly affordability/vulnerability checks on VIP customers; resulting ~95% per-operator drop in high-value-customer numbers since 2020,https://www.gamblingcommission.gov.uk/news-action-and-statistics/news/2020/Gambling-Commission-new-rules-to-stamp-out-irresponsible-'VIP-customer'-practices.aspx,
ch21-008,ch21,2026-09-10,2026,iGaming Business,Dramatic reduction in VIP schemes since 2020 Gambling Commission report finds,trade press,Corroborates the ~95% per-operator decline in VIP/high-value-customer scheme participation following the 2020 UK rule change,https://igamingbusiness.com/legal-compliance/dramatic-reduction-in-vip-schemes-uk-gambling-commission-report/,
ch21-009,ch21,2026-09-10,2026,UK Gambling Commission (Remote gambling and software technical standards RTS 13),Time requirements and reality checks,government regulatory standard,Mandatory reality-check prompts (every 30-60 minutes by default) that pause play and display elapsed time and net spend, requiring active acknowledgment before continued play,https://www.gamblingcommission.gov.uk/manual/remote-gambling-and-software-technical-standards/rts-13-time-requirements-and-reality-checks,
ch15-017,ch15,2026-09-10,2025-06-24,SBC Americas,New Jersey Upping Tax Rate for Online Casinos and Sportsbooks,trade press,NJ online sports betting tax raised from 13% to 19.75% (L. 2025 A5803) effective July 1 2025 under Gov. Phil Murphy; negotiated down from a proposed 25%,https://sbcamericas.com/2025/06/24/new-jersey-compromise-tax-rate-gaming/,
ch15-018,ch15,2026-09-10,2023,Legal Sports Report,Ohio Sports Betting Tax Increase (10% to 20% effective July 1 2023) / Governor Proposes Doubling Rate Again,trade press,Ohio doubled its sports betting tax from 10% to 20% eight months after January 2023 launch; DeWine's later push to 40% failed,https://www.legalsportsreport.com/230820/dewine-ohio-sports-betting-tax-hike-dropped/,
ch15-019,ch15,2026-09-10,2024-11,Ballotpedia,Missouri Amendment 2 Sports Betting Initiative (2024),reference/encyclopedia,Missouri Amendment 2 passed Nov 5 2024 with 50.05% support; constitutional amendment; state-mandated launch by Dec 1 2025,https://ballotpedia.org/Missouri_Amendment_2,_Sports_Betting_Initiative_(2024),
ch15-020,ch15,2026-09-10,2024-12-05,Fortune,Missouri sports betting record campaign $43 million DraftKings FanDuel,news,$43M campaign almost entirely funded by DraftKings and FanDuel; record for a Missouri ballot measure,https://fortune.com/2024/12/05/missouri-legalize-sports-betting-record-campaign-43-million-draftkings-fanduel/,
