source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch06-002,ch06,2026-09-10,,Seeking Alpha,DraftKings: Lower Customer Costs May Be Offset By More Low-Value Customers,analysis,"Q1 2022 sales-and-marketing spend ~75% of revenue ($313M spent to generate $417M revenue); improved to ~68% by Q1 2023; 2020 marketing spend ~80% of revenue (~$500M)",https://seekingalpha.com/article/4719327-draftkings-lower-customer-costs-may-be-offset-by-more-low-value-customers,
ch06-003,ch06,2026-09-10,2026-02,StockTitan / DraftKings 10-K,DraftKings posts $6.05B 2025 revenue and turns a profit,SEC filing summary,"DraftKings FY2025 revenue $6,054.5M (up from $4,767.7M in 2024); first annual net income, $3.7 million, after a net loss of $507.3 million in 2024",https://www.stocktitan.net/sec-filings/DKNG/10-k-draft-kings-inc-files-annual-report-da6122a78a0b.html,Derived from DraftKings' own FY2025 Form 10-K.
ch06-004,ch06,2026-09-10,2026-02,Yahoo Finance,DraftKings Inc (DKNG) Q4 2025 Earnings Call Highlights,news,Q4 2025 revenue growth 43% YoY to ~$2B; adjusted EBITDA $343M (4x prior year); first full-year profit milestone,https://finance.yahoo.com/news/draftkings-inc-dkng-q4-2025-210128501.html,
ch06-005,ch06,2026-09-10,,NEXT.io,"FanDuel regrets not spending more on user acquisition, JMP reveals",news,FanDuel CFO comment that with hindsight the company would have spent considerably more on customer acquisition during the land-grab years,https://next.io/news/investment/jmp-fanduel-regrets-not-spending-more/,
ch06-006,ch06,2026-09-10,2025-08-25,Bleacher Nation,"Do All Sportsbooks Have a Playthrough Requirement?",explainer,"Mechanics of bonus-bet/playthrough requirements: bonus funds are non-withdrawable until wagered (rollover multiplier), winnings from bonus bets paid out minus the stake",https://www.bleachernation.com/betting/2025/08/25/playthrough-requirement/,"Secondary explainer for standard, uncontested promotional mechanics."
ch06-007,ch06,2026-09-10,,Eqvista,UBER Financial Planning Before IPO: All You Need to Know,analysis,Uber's cumulative operating losses exceeded $12 billion between 2014 and its 2019 IPO,https://eqvista.com/uber-financial-planning-before-ipo-all-you-need-to-know/,
ch06-008,ch06,2026-09-10,,Crunchbase News,"DoorDash's IPO filing reveals revenue, losses, market share",news,"DoorDash reported a $667 million net loss for 2019 while raising roughly $2.5 billion in venture funding before its Dec 2020 IPO",https://news.crunchbase.com/venture/doordashs-ipo-filing-reveals-revenue-losses-market-share/,
ch06-009,ch06,2026-09-10,,U.S. Securities and Exchange Commission (EDGAR),DraftKings Inc. Form S-1,SEC filing,"DraftKings reported net losses of $76M (2017), $76M (2018), $143M (2019) ahead of its 2020 SPAC listing",https://www.sec.gov/Archives/edgar/data/1772757/000110465920057533/tm2018577d1_s1.htm,Primary filing.
ch06-010,ch06,2026-09-10,2015-07,Legal Sports Report,"DraftKings Raises $300 Million, Half From Fox, Reports Say",news,"DraftKings' July 2015 Series D: $300M round with Fox Sports contributing ~$150M for 11%; joined by MLB, NHL, MLS, MSG Company, and the Kraft Group",https://www.legalsportsreport.com/2645/draftkings-raises-300mm-led-by-fox-sports/,
ch06-011,ch06,2026-09-10,,Tracxn,DraftKings - Funding Rounds & List of Investors,funding database,"Early funding history: $1.4M seed (2012), Series B (Nov 2013) with Redpoint/BDS Capital, Kraft Group first investment July 26 2015 in Series D",https://tracxn.com/d/companies/draftkings/__LbBHFEyD3YxFeiwgFOVea8leQffyg7_xqHWnAxjeBFc/funding-and-investors,
ch06-012,ch06,2026-09-10,2023-01-11,Yogonet International,"Ohio sports betting operators hit with fines totaling $1M, regulator issues warning",news,"Ohio Casino Control Commission cited BetMGM, Caesars, DraftKings (Jan 2023) for advertising 'free'/'risk-free' promotions requiring real wagers, and for insufficient problem-gambling messaging and underage-targeted mailers",https://www.yogonet.com/international/news/2023/01/11/65677-ohio-sports-betting-operators-hit-with-fines-totaling-1m-regulator-issues-warning,
ch06-013,ch06,2026-09-10,2023-02,Covers.com,"Ohio Regulators Approve Sports Betting-Related Fines for Barstool, DraftKings",news,"Settlement fines: DraftKings $500,000, Barstool $250,000; ~$1.3M total advertising penalties collected by OCCC in the ~18 months after Ohio's launch",https://www.covers.com/industry/ohio-draftkings-barstool-fines-sports-betting-advertising-february-2023,
ch06-014,ch06,2026-09-10,2020-02-20,BusinessWire,Penn National Gaming Completes Acquisition of 36% Interest in Barstool Sports for $163 Million,press release,"Penn's 2020 Barstool stake framed explicitly as reducing customer-acquisition and promotional costs; path to majority ownership within three years",https://www.businesswire.com/news/home/20200220005183/en/Penn-National-Gaming-Completes-Acquisition-of-36-Interest-in-Barstool-Sports-for-$163-Million,
ch06-015,ch06,2026-09-10,2023-02,Covers.com,PENN Entertainment Completes Acquisition of Barstool Sports,news,PENN paid $388M in Feb 2023 for the remaining 64% of Barstool Sports,https://www.covers.com/industry/penn-entertainment-completes-purchase-of-barstool-sports-february-20-2023,
ch06-016,ch06,2026-09-10,,CBS News,ESPN launches sportsbook in move to cash in on sports betting boom,news,Penn agreed to pay ESPN $1.5 billion over a 10-year deal for rights to operate ESPN Bet,https://www.cbsnews.com/news/espn-bet-penn-entertainment-online-sports/,
ch06-017,ch06,2026-09-10,,Business of Apps,"Betting Affiliate Programs",industry explainer,Sportsbook affiliate marketing structures: CPA (flat fee per depositing signup) and revenue-share (percentage of referred customer's ongoing losses) commission models,https://www.businessofapps.com/affiliate/betting/,"Secondary industry explainer for standard, uncontested affiliate-marketing mechanics."
ch07-001,ch07,2026-09-10,2026-05-26,Covers.com,"Kalshi Investor Kyle Kuzma Slams DraftKings' Bettor Limits, Holds",news,NBA player and Kalshi investor Kyle Kuzma publicly criticized DraftKings for limiting/banning winning bettors while steering casual users toward high-hold parlays,https://www.covers.com/industry/kalshi-investor-kyle-kuzma-criticizes-draftkings-and-sportsbook-model-may-26-2026,
ch07-002,ch07,2026-09-10,,ESPN,"Sportsbooks defend practice of limiting how much sharp customers can bet",news,"Operators including Bally's, BetMGM, Caesars, DraftKings, Fanatics, FanDuel, Penn described in discussions of betting limits; operators say limiting is about bonus abuse, mistake-line exploitation, or model edge rather than punishing winning per se",https://www.espn.com/sports-betting/story/_/id/41231266/espn-sports-betting-news-sportsbooks-defend-practice-limiting-sharp-customers,"Contains the operator counter-case on limiting, used for balance in ch07."
ch07-003,ch07,2026-09-10,2022-11-17,Washington Post,Sportsbooks use limits to restrict sharp bettors,news,Reporting on the prevalence and mechanics of betting limits across major regulated operators,https://www.washingtonpost.com/sports/2022/11/17/betting-limits-draft-kings-betmgm-caesars-circa/,
ch07-004,ch07,2026-09-10,,Pinnacle,Betting account restrictions - Why aren't bettors allowed to win?,operator explainer,Pinnacle's own account of why most retail sportsbooks restrict winning bettors while its own 'winners welcome' model does not,https://www.pinnacle.com/betting-resources/en/educational/a-case-study-why-arent-bettors-allowed-to-win/tx32bq2dnw9vmyr6,Primary operator source explaining the market-maker counter-model.
ch07-005,ch07,2026-09-10,,CompleteSports,Pinnacle's Low-Margin Business Model: How 2% Margins Beat Bonus Offers Every Time,analysis,"Pinnacle's ~2-3% margin vs industry average 5-7% (and 10%+ at some recreational-focused books); reliance on high volume, welcoming sharp action to keep lines accurate",https://www.completesports.com/pinnacles-low-margin-business-model/,
ch07-006,ch07,2026-09-10,,Circa Sports,How Lines Are Set: An Oddsmaker's Perspective,operator explainer,"Circa Sports sets the first weekly college-football line each Sunday and frequently leads US-facing NFL and player-prop numbers that other regulated books follow",https://www.circasports.com/blog/from-the-oddsmakers-setting-lines,Primary operator source on line-setting mechanics.
ch07-007,ch07,2026-09-10,,BettorEdge,"How Vegas Odds are Set for Sports Betting",explainer,"General description of the hierarchy from sharp/market-making books (Pinnacle, Circa, Westgate) to retail books that copy and adjust lines",https://www.bettoredge.com/post/how-vegas-odds-are-set-for-sports-betting,
ch07-008,ch07,2026-09-10,,BetFanatics,"What is Sharp Money and Steam Moves in Sports Betting?",explainer,"Definitions of sharp/square money and steam moves (rapid, uniform line movement following concentrated professional action)",https://betfanatics.com/blog/what-is-sharp-money-and-steam-moves-in-sports-betting,
ch07-009,ch07,2026-09-10,,VSiN,Sports Betting 101: Interpreting Line Movement to Locate Sharp Action,explainer,How bettors and books read line movement to infer sharp vs. public money,https://vsin.com/how-to-bet/interpreting-line-movement-to-locate-sharp-action/,
ch07-010,ch07,2026-09-10,,OddsIndex,Reverse Line Movement Explained: Sharp Money Betting Guide,explainer,Definition and mechanics of reverse line movement as an indicator of sharp action against the public side,https://oddsindex.com/guides/reverse-line-movement-guide,
