source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch12-009,ch12,2026-09-10,2021-02-16,Business Wire,Sportradar Announces Launch of Universal Fraud Detection System,press release,"Sportradar launches its Universal Fraud Detection System (UFDS) betting-integrity monitoring platform, Feb. 2021",https://www.businesswire.com/news/home/20210216005186/en/Sportradar-Announces-Launch-of-Universal-Fraud-Detection-System,found via search
ch13-001,ch13,2026-09-10,2024-11-01,National Bureau of Economic Research,Gambling Away Stability: Sports Betting's Impact on Vulnerable Households (Working Paper 33108),academic (working paper, later peer-reviewed),"Baker, Balthrop, Johnson, Kotter and Pisciotta use household transaction data and a staggered difference-in-differences design; legal online sports betting reduces savings and increases credit-card debt, overdraft frequency and reduces available credit, concentrated among financially constrained households; later published in Journal of Financial Economics vol. 183 (2026)",https://www.nber.org/papers/w33108,found via search
ch13-002,ch13,2026-09-10,2026-01-01,BYU News,BYU study: Legalization of sports betting has led to households saving significantly less money,press release (university),"Analysis of 184,000 households finds net brokerage-account investment fell 20% after sports-betting legalization; heaviest bettors cut investment deposits by more than half; aggregate credit scores fell and bankruptcies rose in legalizing states",https://news.byu.edu/intellect/byu-study-legalization-of-sports-betting-has-led-to-households-saving-significantly-less-money,found via search
ch13-003,ch13,2026-09-10,2024-12-05,Stateline,Growth of sports betting may be linked to financial woes new studies find,news,"Overview of the accumulating 2024 research literature connecting legal sports-betting access to household financial strain",https://stateline.org/2024/12/05/growth-of-sports-betting-may-be-linked-to-financial-woes-new-studies-find/,found via search
ch13-004,ch13,2026-09-10,2026-03-25,CNBC,As March Madness unfolds NY Fed highlights sports betting toll on consumer credit health,news,"New York Fed staff report ('Sports Betting Across Borders,' SR1184) finds online sports-betting legalization associated with roughly a 10% increase in bankruptcy likelihood and an 8% increase in debt sent to collections, effects emerging about two years after legalization",https://www.cnbc.com/2026/03/25/sports-betting-credit-health-ny-fed.html,found via search
ch13-005,ch13,2026-09-10,2026-01-01,Federal Reserve Bank of New York,Sports Betting Across Borders: Spatial Spillovers Credit Distress (Staff Report 1184),academic (central bank staff report),"Primary staff report behind the NY Fed credit-distress findings, including spillover effects into neighboring states without legal online betting",https://www.newyorkfed.org/medialibrary/media/research/staff_reports/sr1184.pdf,found via search
ch13-006,ch13,2026-09-10,2025-05-01,UCLA Anderson School (Brett Hollenbeck),The Financial Consequences of Legalized Sports Gambling,academic (working paper),"Independent analysis of household financial outcomes following state sports-betting legalization",https://www.anderson.ucla.edu/sites/default/files/document/2025-05/Hollenbeck_The_Financial_Consequences_of_Legalized_Sports_Gambling.pdf,found via search
ch13-007,ch13,2026-09-10,2026-01-01,InGame.com,Sports Betting Critics Should Focus Their Ire More On The Illegal Market,industry-aligned commentary,"Counter-argument that harm studies carry methodological weaknesses -- citing a critique of research linking home-team losses to intimate-partner violence (Matsuzawa and Arnesen) that allegedly ignored away-game controls, and a critique of research stretching a 0.3-point credit-score dip into a bankruptcy causal claim",https://www.ingame.com/sports-betting-critics-illegal-market/,found via search; presented as the industry-aligned counter-view, not adopted as fact
ch13-008,ch13,2026-09-10,2024-01-01,National Council on Problem Gambling (via NBC/Yahoo News),Gambling addiction hotlines say volume is up and callers are younger as online sports betting booms,news,"NCPG estimate that gambling-addiction risk grew roughly 30% between 2018 and 2021; NCPG executive director Keith Whyte on rate and severity of gambling problems increasing since 2018 with online sports betting as a major contributing factor; callers skewing younger, more often men in their 20s and 30s",https://www.yahoo.com/news/gambling-addiction-hotlines-volume-callers-133040785.html,found via search
ch13-009,ch13,2026-09-10,2024-09-01,NJ Spotlight News,In NJ more young men call helpline because of sports betting,news,"New Jersey Council on Compulsive Gambling reports a 277% increase in calls to its helpline since 2018",https://www.njspotlightnews.org/2024/09/problem-gambling-surges-in-new-jersey-more-young-men-call-helpline-sports-betting/,found via search
ch13-010,ch13,2026-09-10,2022-01-01,United Way of Greater Cleveland,Rise in sports gambling equals increased calls to gambling hotline,news,"Pennsylvania Council on Compulsive Gambling call volume more than doubled 2020-2023; Ohio's Problem Gambling Helpline network saw a 55% call increase in 2023, its first year of legal sports betting",https://www.unitedwaycleveland.org/211-problem-gambling-hotline/,found via search
ch14-001,ch14,2026-09-10,2025-02-19,American Gaming Association (via SBC Americas summary),2024 Commercial Gaming Revenue Reaches $71.9B Marking Fourth-Straight Year of Record Revenue,industry report,"2024 US commercial gaming revenue record $71.9 billion; sports-betting-specific figures below",https://sbcamericas.com/2025/02/19/aga-report-gaming-revenue-record-2024/,found via search
ch14-002,ch14,2026-09-10,2025-02-01,ESPN,U.S. sports betting industry posts record $13.7B revenue for '24,news,"2024 legal sports-betting revenue of $13.71 billion (up 25.4% from 2023's $11.04 billion); handle of roughly $149.9 billion, 95% wagered online; national hold 9.3%, up from 9.1% in 2023; record $3.66 billion Q4 2024",https://www.espn.com/espn/betting/story/_/id/43922129/us-sports-betting-industry-posts-record-137b-revenue-24,found via search
ch14-003,ch14,2026-09-10,2024-01-30,ESPN,Sports betting industry posts record $11B 2023 revenue,news,"2023 sports-betting revenue grew 46.0% year over year, from $7.56 billion in 2022 to $11.04 billion in 2023",https://www.espn.com/espn/betting/story/_/id/39563784/sports-betting-industry-posts-record-11b-2023-revenue,found via search
ch14-004,ch14,2026-09-10,2026-01-01,ESPN,Sports betting hits record $16.96 billion in revenue in 2025,news,"2025 full-year US sports-betting revenue reached roughly $17 billion",https://www.espn.com/espn/betting/story/_/id/48045855/sports-betting-hits-record-1696-billion-revenue-2025,found via search
ch14-005,ch14,2026-09-10,2026-01-01,RG.org,U.S. Sports Betting Statistics handle revenue and tax,statistics aggregator,"2025 full year: $165.58 billion handle, $16.80 billion GGR, national hold ~10.15%, $3.66 billion state tax collected; New York alone collected about $1.30 billion in sports-betting tax in 2025, more than the next four states combined",https://rg.org/statistics/us,found via search
ch14-006,ch14,2026-09-10,2024-01-01,Covers.com,2024 AGA Report Underscores Legal Sports Betting Market Growth,news,"North Carolina and Vermont, newly legal in 2024, combined for $605.6 million in sports-betting revenue that year",https://www.covers.com/industry/2024-aga-report-underscore-legal-sports-betting-market-growth,found via search
ch14-007,ch14,2026-09-10,2019-01-01,industry aggregator (via search synthesis on AGA data),First full year legal handle figure,statistics,"2019, the first full calendar year of expanded legal sports betting after Murphy v. NCAA, produced roughly $13 billion in legal handle nationwide",https://www.covers.com/betting/betting-revenue-tracker,found via search; used as an order-of-magnitude comparison point against 2024-2025 handle, not a precise AGA-sourced figure
ch14-008,ch14,2026-09-10,2025-06-01,Manhattan Institute,A Bad Bet: Why Sports-Gambling Tax Revenue Disappoints,policy analysis,"State-by-state comparison of promised versus actual sports-betting tax revenue: West Virginia collecting about a quarter of projections, Pennsylvania and Mississippi about half, Rhode Island far short ($50,000/month against a roughly $1 million/month projection); aggregate sports-betting tax revenue equal to well under 0.05% of state budgets",https://manhattan.institute/article/a-bad-bet-why-sports-gambling-tax-revenue-disappoints,found via search
ch14-009,ch14,2026-09-10,2019-01-01,Axios,States see disappointing tax revenue from legal sports betting,news,"Illinois Gov. J.B. Pritzker's original roughly $200 million revenue expectation as an example of legalization-era promises exceeding results",https://www.axios.com/legal-sports-betting-tax-revenue-new-jersey-e40237af-b442-484d-a4d9-49fbbb154a81.html,found via search
ch14-010,ch14,2026-09-10,2018-06-07,Morning Consult,Legal Sports Gambling's Future: Younger and Less Wealthy Bettors,survey/analysis,"Early Morning Consult polling establishing the young, lower-wealth skew of prospective legal sports bettors immediately after Murphy v. NCAA",https://morningconsult.com/2018/06/07/legal-sports-gamblings-future-younger-less-wealthy-bettors/,found via search
ch14-011,ch14,2026-09-10,2024-01-01,Morning Consult Pro,How Sports Betting Companies Can Win Elusive Demos,industry research,"Roughly 70% of sports bettors are men and more than half are Gen Z or millennial; among past-month bettors the male share rises to about 72%",https://pro.morningconsult.com/analysis/sports-betting-demographics,found via search
ch14-012,ch14,2026-09-10,2025-01-01,GamblingHarm.org (summarizing Pew Research Center data),Sports Betting Support Plummets Among Industry's Customer Base,news summarizing survey data,"Pew Research Center finds 47% of men under 30 said in 2025 that legal sports betting is bad for society, up from 22% in 2022",https://gamblingharm.org/legal-sports-betting-support-survey/,found via search
ch14-013,ch14,2026-09-10,2026-01-01,Track360,38 US States with Legal Sports Betting in 2026 Operator Guide,industry reference,"Roughly 38-39 states plus Washington DC have legalized sports betting in some form as of 2026",https://track360.io/blog/us-sports-betting-state-by-state-operator-map-2026,found via search
